id	title	shortDescription	cpvs	AwCritLacksIndicator	AwCritMethodMissingIndicator	AwCritPaymentDeadlineCondIndicator	ContrDescCartellingIndicator	CountOfInvOpsNoCondIndicator	DeadlineIsTightIndicator	DurationLongOrIndefiniteIndicator	FinAbEquityCondIndicator	FinAbMissingMinCondIndicator	FinAbRevenueCondExceedEstimValIndicator	FinAbRevenueCondManyYearsIndicator	FwAgFewParticipantsIndicator	FwAgHighEstimatedValueIndicator	FwAgLongDurationIndicator	FwAgOneParticipantIndicator	HighEstimatedValueIndicator	OfferGuaranteeIsHighIndicator	OpeningDateDiffersFromDeadlineIndicator	PersSitMissingCondIndicator	ProcTypeAcceleratedIndicator	ProcTypeNegotiatedNoJustificationIndicator	RenewalOfContractIndicator	TechCapEURefCondIndicator	TechCapExpertsExpCondManyYearsIndicator	TechCapGeoCondIndicator	TechCapMissingMinCondIndicator	TechCapRefCondExceedEstimValIndicator	TechCapRefCondManyYearsIndicator	TechCapSingleContractRefCondIndicator	cpvs_filtered	cleaned text
191263-2018	DWDM berendezés bővítése 88 csatornásra Hivatkozási szám: EKR000049492018	„DWDM berendezés bővítése a „Közigazgatás informatikai infrastruktúrájának konszolidálása a költségek csökkentése érdekében” című (KÖFOP-1.0.0-VEKOP-15-2015-00005) projekt keretében”. Az ajánlatkérő hálózatában jelenleg is üzemelő 44 csatornás Alcatel-Lucent 1830 PSS DWDM berendezés bővítése 88 csatornásra a műszaki leírásban részletezett DWDM eszközökkel, transponder kártyákkal, az azokba illeszthető interfész modulokkal valamint szükséges licencekkel.	32420000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32	['tervezési', 'szerződés', 'az', 'm8', 'gyorsforgalmi', 'út', 'körmend-kelet', '86.', 'sz.', 'főút', 'rábafüzes', 'osztrák', 'országhatár', 'közötti', 'szakasz', 'megvalósíthatósági', 'tanulmány', 'közúti', 'biztonsági', 'hatásvizsgálat', 'valamint', 'az', 'építés', 'előkészítés', 'szükséges', 'engedélyezési', 'és', 'kiviteli', 'terv', 'elkészítés', 'tárgy']
191299-2018	Földgáz energia beszerzés Hivatkozási szám: EKR000019392018	Földgáz energia szállítása az ajánlatkérő részére a 2018.10.1. 06:00 CET - 2020.10.1. 06:00 CET közötti időszakra vonatkozóan, teljes ellátás alapú földgáz energia kereskedelmi szerződés keretében.	9123000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91	['vállalkozási', 'szerződés', 'az', 'm86', 'gyorsforgalmi', 'út', 'szeleste', 'csorna', 'szakasz', '1.', 'ütem', 'szeleste', 'hegyfalu', 'szakasz', '84.', 'sz.', 'főúti', 'csomópont', 'kivitelezési', 'munka', 'elvégzés', 'tárgy']
19131-2013	Élelmiszeripari termékek és alapanyagok szállítása a Váci Fegyház és Börtön részére.	Szállítási szerződés különféle élelmiszerek beszerzésére, 12 részajánlattételi körben.	15800000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15	['a', 'láev', 'mm', 'nyomtávolságú', 'keskeny', 'nyomközű', 'vasút', 'vonalhálózat', 'vasútvonal', 'áll', 'mely', '330.', 'sz.', 'miskolc-dorottya', 'utca', 'papírgyár', 'lillafüred', 'garadna', 'fővonal', 'km', '331.', 'sz.', 'papírgyár', 'mahóca', 'szárnyvonal', 'km', 'egyéb', 'építési', 'helyszín', 'miskolc', 'diósgyőr-majláth', 'forgalmi', 'telep', 'miskolc', 'erdész', 'u.', '24.', 'miskolc', 'miskolc-dorottya', 'utca', 'állomás', 'felvételi', 'épület', 'miskolc', 'dorottya', 'utca', 'miskolc-garadna', 'garadna', 'végállomás', 'környezet', 'miskolc-garadna', 'miskolc-lillafüred', 'lillafüredi', 'ökoturisztikai', 'központ', 'miskolc-lillafüred', 'állomásépület', 'miskolc-lillafüred', 'lillafüredi', 'pisztrángtelep', 'miskolc', 'pisztrángtelep', 'a', 'tervező', 'a', 'kötelező', 'tervezői', 'művezetés', 'a', 'kivitelezési', 'folyamat', 'sor', 'legalább', 'alkalom', 'valamint', 'a', 'kivitelezés', 'lezárás', 'egy', 'alkalom', 'azaz', 'összesen', 'alkalom', 'valamint', 'megbízói', 'igény', 'szerint', 'a', 'munkaterület', 'tartott', 'kooperációs', 'egyeztetés', 'való', 'részvétel', 'teljesít']
191506-2013	Gyártmánytól független vízi járművek javítása, karbantartása.	Vállalkozási keretszerződések az Országos Katasztrófavédelmi Főigazgatóság vagyonkezelésében (üzemeltetésében) lévő vízi járművek (a járművek gyártmány szerinti összetételét - részenként - a dokumentáció műszaki leírása tartalmazza) javítására, karbantartására és műszaki megvizsgálási feladatainak elvégzésére a részeknél megadott keretösszegek erejéig.	50240000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50	['megbízási', 'szerződés', 'az', 'országos', 'közúthálózat', 'végez', 'közútkezelői', 'tevékenység', 'évi', 'ellenőrzés']
191550-2014	Szállítási szerződés az Ajánlatkérő Intézmény részére 48 hónapban szükséges különféle laboratóriumi diagnosztikumok leszállítására, egyrészt a saját tulajdonában lévő laboratóriumi készülékek működtetéséhez, másrészt pedig a I. és III. részek esetében különféle laboratóriumi készülékek kihelyezésével együtt, továbbá a használatba adásra kerülő készülékek on-line csatlakozásának biztosítása Ajánlatkérő mindenkori informatikai rendszeréhez. A kihelyezésre kerülő készülékek esetében, Ajánlatkérő gyárilag új, vagy legfeljebb 3 évesnél nem régebbi, demo készülékek megajánlását fogadja el.	Ajánlatkérő az Intézmény részére 48 hónapban szükséges különféle laboratóriumi diagnosztikumokat kívánja megvásárolni, egyrészt a saját tulajdonában lévő laboratóriumi készülékek működtetéséhez, másrészt pedig a I. és III. részek esetében különféle laboratóriumi készülékek kihelyezésével együtt, továbbá a használatba adásra kerülő készülékek on-line csatlakozásának biztosításával Ajánlatkérő mindenkori informatikai rendszeréhez. A kihelyezésre kerülő készülékek esetében, Ajánlatkérő gyárilag új, vagy legfeljebb 3 évesnél nem régebbi demo készülékek megajánlását fogadja el.	33696500	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33	['összesség', 'nettó', 'huf', 'keretösszeg', 'erő', 'wielton', 'pótkocsi', 'és', 'avia', 'tehergépjármű', 'gyári', 'eredeti', 'új', 'vagy', 'az', 'egyenértékű', 'elfogadott', 'utángyártott', 'új', 'alkatrész', 'beszerzés']
191574-2013	Gyál Város közigazgatási területén keletkező települési-, lom-, zöld- és tiszta építési-bontási hulladék kezelése.	Gyál Város hulladékának kezelése.	90500000|90510000|90513100|90513200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90	['adásvételi', 'szerződés', 'nyomdai', 'papír', 'alapanyag', 'szállítás']
191618-2014	Adásvételi keretszerződés „Labor-igazgatóság színes forgatási negatív beszerzése” tárgyában.	Adásvételi keretszerződés „Labor-igazgatóság színes forgatási negatív beszerzése” tárgyában.	32354000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32	['kutatási', 'eszköz', 'beszerzés', 'a', 'pécsi', 'tudományegyetem', 'részére', 'a', 'ginop-2', '2-15-2016-00039', 'pályázat', 'keret', 'a', 'közbeszerzési', 'dokumentáció', 'meghatározott', 'paraméter', 'az', 'alábbi', 'szerint', 'darab', 'hűthető', 'centrifuga', 'darab', 'géldokumentációs', 'rendszer', 'darab', 'cserélhető', 'blokkos', 'pcr', 'készülék', 'darab', 'cserélhető', 'blokkos', 'grádiens', 'pcr', 'készülék', 'darab', 'mintahelyes', 'termoblokk', 'darab', 'mintahelyes', 'termoblokk', 'darab', 'pcr', 'fülke', 'darab', 'mikroliter', 'többcsatornás', 'pipetta', 'darab', 'mikroliter', 'többcsatornás', 'pipetta', 'darab', 'mikroliter', 'többcsatornás', 'pipetta', 'ajánlattevő', 'köteles', 'elvégez', 'az', 'eszköz', 'átadás-átvétel', 'sor', 'az', 'ajánlatkérő', 'által', 'kijelölt', 'személy', 'felhasználói', 'szintű', 'oktatás', 'is']
191628-2014	Határidős adásvételi szerződés 3 db laboratóriumi robotikus munkaállomás beszerzése vonatkozásában.	3 db laboratóriumi robotikus munkaállomás beszerzése.	42900000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42	['szállítási', 'szerződés', 'tárgy', 'orosháza', 'város', 'önkormányzata', 'és', 'intézmény', 'fogyasztási', 'hely', 'földgáz', 'történő', 'ellátás', '2013.', '1-i', 'gáznap', 'kezdet', 'a', '2014.', '30-i', 'gáznap', 'vég', 'teljes', 'ellátásalapú', 'szerződés', 'keret']
19165-2017	Keretmegállapodás megkötése az MNV Zrt. feladataihoz kapcsolódó kivitelezési munkák elvégzésére.	Szerződés meghatározása: Keretmegállapodás, a keretmegállapodásos eljárás második szakaszában vállalkozási szerződés. Tárgya: „Keretmegállapodás megkötése az MNV Zrt. feladataihoz kapcsolódó kivitelezési munkák elvégzésére”.	45000000|45200000|45212314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45	['vállalkozási', 'szerződés', 'amely', 'tárgy', 'a', 'csepeli', 'városgazda', 'közhasznú', 'nonprofit', 'zrt.', 'székhely', 'és', 'telephely', 'illetőleg', 'alkalomszerű', 'csepel', 'közigazgatási', 'terület', 'biológiailag', 'lebomló', 'hulladék', 'hak', 'kód', 'elszállítás', 'valamint', 'lomhulladék', 'hak', 'kód', 'szállítási', 'munka', 'elvégzés', 'a', 'hulladék', 'hivatalos', 'hulladék-ártalmatlanító', 'hely', 'történő', 'elhelyezés']
191704-2014	Adásvételi keretszerződés a Kecskemét Megyei Jogú Város helyben központosított közbeszerzési rendszerének hatálya alá tartozó, valamint a rendszerhez önként csatlakozott felhasználók villamos energiával történő ellátására (SG-794.).	A Kecskemét Megyei Jogú Város helyben központosított közbeszerzési rendszerének hatálya alá tartozó, valamint a rendszerhez önként csatlakozott felhasználók villamosenergiával történő ellátása teljes ellátás alapú, vevői menetrendadási kötelezettség nélküli villamosenergia-vásárlási keretszerződés keretében. Az ajánlatkérő által meghatározott részletes szerződéses feltételeket tartalmazó villamosenergia-vásárlási keretszerződés tervezetet a dokumentáció tartalmazza.	9310000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93	['ajánlatkérő', 'tulajdon', 'álló', 'haemonetics', 'mcs', 'sejtszeparátor', 'készülék', 'a', 'készülék', 'kompatibilis', 'és', 'a', 'készülék', 'validált', 'apheresis', 'cf', 'vagy', 'ez', 'egyenértékű', 'szerelék', 'beszerzés', 'hónapos', 'futamidő', 'vagy', 'amennyiben', 'az', 'korán', 'következik', 'be', 'akkor', 'a', 'jelen', 'felhívás', 'ii', '2.1', 'pont', 'szerinti', 'teljes', 'mennyiség', 'leszállítás', 'a', 'mennyiségi', 'eltérés', 'is', 'figyelem', 'véve', 'ajánlatkérő', 'rögzít', 'hogy', 'a', 'közbeszerzés', 'tárgy', 'egyértelmű', 'és', 'közérthető', 'meghatározás', 'tesz', 'szükséges', 'a', 'meghatározott', 'gyártmányú', 'típusú', 'szerelék', 'való', 'hivatkozás', 'azonban', 'a', 'kr.', '26.', '§', 'bekezdés', 'meg+felelő', 'tájék', 'az', 'ajánlattevő', 'hogy', 'a', 'megnevezés', 'csak', 'a', 'tárgy', 'jelleg', 'egyértelmű', 'meghatározás', 'érdek', 'történik', 'és', 'ajánlatkérő', 'egyenértékű', 'termék', 'is', 'elfogad', 'egyenértékű', 'termék', 'megajánlás', 'eset', 'ajánlattevő', 'köteles', 'gyártói', 'nyilatkozat', 'termékleírás', 'vagy', 'használati', 'utasítás', 'igazol', 'hogy', 'a', 'megajánlott', 'szerelék', 'valamennyi', 'termék', 'tulajdonság', 'megegyezik', 'vagy', 'jó', 'mint', 'a', 'beszerzési', 'tárgy', 'szereplő', 'szerelék', 'tulajdonság', 'a', 'termék', 'külföldi', 'szállító', 'ddp', 'incoterms', '2000.', 'paritás', 'belföldi', 'szállító', 'költségmentesen', 'köteles', 'leszállít']
191792-2017	Teherbírás mérés az országos közúthálózaton 2017.	Műszaki vizsgálati és elemzési szolgáltatás. Vállalkozási szerződés keretében az ajánlatkérő részére a műszaki dokumentációban pontosan meghatározott paraméterek szerinti mérési feladatok elvégzése. A mérési feladatok ellátására vonatkozó részletes műszaki elvárásokat a Közbeszerzési Dokumentumok mellékletét képző Műszaki leírás tartalmazza.	71631480	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71	['készétel', 'beszerzés', 'a', 'győri', 'óvoda', 'részére', 'vállalkozási', 'szerződés', 'keret']
19185-2019	Munkaerő-kölcsönzés Hivatkozási szám: EKR001175082018	Munkaerő-kölcsönzés a BKÜ Zrt. és a BKK Zrt. egyes operatív feladataihoz szükséges humán erőforrás biztosítására	79620000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79	['tata', 'város', 'önkormányzata', 'részére', 'huf', 'összegű', 'hitelfelvétel', 'az', 'európai', 'unió', 'támogatás', 'és', 'az', 'európai', 'unió', 'támogatás', 'nélkül', 'megvalósuló', 'projekt', 'önerő', 'finanszírozás']
192309-2016	A Nemzeti Média- és Hírközlési Hatóság részére személygépkocsik beszerzése egyes részei.	A Nemzeti Média- és Hírközlési Hatóság részére személygépkocsik beszerzése egyes részei adásvételi szerződés(ek) keretében.	34110000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34	['tervezési', 'szerződés', 'tervező', 'kiválasztás', 'budapest', 'alábbi', 'kiemelt', 'állomási', 'épület', 'kőbánya-kispest', 'állomás', 'felvételi', 'épület', 'és', 'gyalogos', 'felüljáró', 'átépítés', 'perontető', 'felújítás', 'lift', 'és', 'mozgólépcső', 'elhelyezés', 'tervezés']
192316-2016	Szállítási szerződés rászorultsági alapon pályázat alapján kiosztásra kerülő tabletek és kapcsolódó szoftverek szállítására, illetve szolgáltatások teljesítésére a DNFP Nyíregyházi település-központú.	Szállítási szerződés rászorultsági alapon pályázat alapján kiosztásra kerülő tabletek és kapcsolódó szoftverek szállítására, illetve szolgáltatások teljesítésére a DNFP Nyíregyházi település-központú kísérleti alprogram c. projekt keretében.	30200000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30	['vállalkozási', 'szerződés', 'szent', 'lázár', 'megyei', 'kórház', 'étkeztetés', 'biztosítás', 'ellátott', 'és', 'alkalmazott', 'étkeztetés']
192323-2016	Érsebészeti stentgraftok beszerzése a Városmajori Szív- és Érgyógyászati Klinika részére.	Érsebészeti stentgraftok beszerzése a Városmajori Szív- és Érgyógyászati Klinika részére: 1. rész: mellkasi stentgraftok az aorta deszcendenst érintő betegségek kezeléséhez, összesen 15 db; 2. rész: elongált aortaívbe helyezhető, falhoz simuló stentgraftok, összesen 15 db; 3. rész: mellkasi stentgraftok az aorta dissectiojanak kezelésére, összesen 13 db; 4. rész: a mellkasi aorta hosszú szakaszát érintő betegségek kezelésére szolgáló stentgraftok, összesen 2 db; 5. rész: „Y” elágazású stentgraftok hasi aortába, összesen 5 db; 6. rész: „Y” elágazású, transzrenális fixációjú stentgraftok hasi aortába, összesen 5 db; 7. rész: „Y” elágazású, infrarenális fixációjú stentgraftok hasi aortába branch graft rendszerrel, összesen 4 db; 8. rész: ballon katéterek mellkasi stengraftok dilatációjához, összesen 15 db a hozzávaló felvezető katéterekkel együtt; 9. rész: ballon katéterek hasi stengraftok dilatációjához, összesen 10 db a hozzávaló felvezető katéterekkel együtt.	33123000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33	['donor', 'részére', 'adandó', 'literes', 'eldobható', 'műanyag', 'palackos', 'kiszerelésű', 'szén', 'dioxid', 'dúsított', 'természetes', 'ásványvíz', 'vagy', 'természetes', 'szénsav', 'tartalmazó', 'természetes', 'ásványvíz', 'vagy', 'természetes', 'ásványvíz', 'a', 'forrás', 'származó', 'szén-dioxid', 'dúsítva', 'és', 'teljes', 'szénsav-mentesít', 'természetes', 'ásványvíz', 'beszerzés']
192324-2016	Szállítási szerződés rászorultsági alapon pályázat alapján, valamint köznevelési intézményeknek kiosztásra kerülő notebookok és kapcsolódó szoftverek szállítására, illetve szolgáltatások teljesítésére.	Szállítási szerződés rászorultsági alapon pályázat alapján, valamint köznevelési intézményeknek kiosztásra kerülő notebookok és kapcsolódó szoftverek szállítására, illetve szolgáltatások teljesítésére a DNFP Nyíregyházi település-központú kísérleti alprogram c. projekt keretében.	30200000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30	['adásvételi', 'szerződés', 'infúzió', 'beszerzés']
192451-2014	Megbízási szerződés a „68. sz. főút 11,5 t burkolat-megerősítés kivitelezéséhez kapcsolódó Mérnöki munkák elvégzése az „I” szakasz 85+000 - 93+300 km sz. között” tárgyában.	Megbízási szerződés a „68. sz. főút 11,5 t burkolat-megerősítés kivitelezéséhez kapcsolódó Mérnöki munkák elvégzése az „I” szakasz 85+000 - 93+300 km sz. között” tárgyában.	71300000|71356100|71500000|71631000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71	['2016.', 'évi', 'mikrocenzus', 'és', '2016.', 'decemberi', 'mezőgazdasági', 'összeírás', 'elvégzés', 'összeírói', 'gép', 'szállítás', 'adásvételi', 'szerződés', 'keret']
192584-2016	A Pest Megyei Kormányhivatal székhelyén és egyes telephelyein takarítási feladatok ellátása. Hivatkozási szám: PMKH-30	Vállalkozási szerződés / A Pest Megyei Kormányhivatal székhelyén és egyes telephelyein takarítási feladatok ellátása az ajánlati felhívásban és a közbeszerzési dokumentumban részletezettek szerint.	90910000|90911200|90911300|90919100|90919200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90	['tervezési', 'szerződés', 'az', 'm4', 'törökszentmiklós', 'nyugat', 'püspökladány', 'közötti', 'szakasz', 'előkészítés', 'módosított', 'engedélyezési', 'terv', 'és', 'kiviteli', 'terv', 'készítés', 'tárgy']
192604-2014	Vállalkozási szerződés megvalósíthatósági tanulmányok készítésére és megalapozó tevékenységek elvégzésére a „Zalaegerszeg intermodális közösségi közlekedési csomópont létesítése” elnevezésű KÖZOP-5.5.0-09-11-2012-0019 azonosítószámú projekt, valamint a „Zalaegerszeg elővárosi közlekedési rendszereinek fejlesztése” elnevezésű KÖZOP-5.5.0-09-11-2012-0016 azonosítószámú projekt keretében.	Vállalkozási szerződés megvalósíthatósági tanulmányok készítésére és megalapozó tevékenységek elvégzésére a „Zalaegerszeg intermodális közösségi közlekedési csomópont létesítése” elnevezésű KÖZOP-5.5.0-09-11-2012-0019 azonosítószámú projekt, valamint a „Zalaegerszeg elővárosi közlekedési rendszereinek fejlesztése” elnevezésű KÖZOP-5.5.0-09-11-2012-0016 azonosítószámú projekt keretében.	71241000|71242000|71320000|71356400	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71	['villamosenergia', 'áruszállítási', 'kereskedelmi', 'szerződés', 'a', 'magyar', 'átviteli', 'hálózat', 'folyamatos', 'rendelkezés', 'álló', 'szabványos', 'minőségű', 'villamos', 'energia', 'versenypiaci', 'beszerzés', 'teljes', 'ellátásalapú', 'szerződés', 'keret', 'menetrendadási', 'kötelezettség', 'nélkül', 'az', 'alábbi', 'szerint', '1.', 'rész', '2012.', 'október', '1.', '2013.', 'szeptember', '30.', 'közötti', 'időszak', 'szeged', 'megyei', 'jogú', 'város', 'önkormányzata', 'fenntartás', 'alatt', 'álló', 'intézmény', 'egyes', 'os', 'tulajdon', 'levő', 'gazdasági', 'társaság', 'kontakt', 'szervezetek', 'részére', 'a', 'dokumentáció', 'részletezett', 'felhasználási', 'hely', 'vonatkozás', '2.', 'rész', '2012.', 'október', '1.', '2013.', 'szeptember', '30.', 'közötti', 'időszak', 'a', 'szegedi', 'tudományegyetem', 'és', 'az', 'mta', 'biológiai', 'kutató', 'központ', 'dokumentáció', 'részletezett', 'felhasználási', 'helyei', 'részére']
192622-2013	Tételes elszámolás alá eső 5 gyógyszerkészítmény (TGY1 gyógyszerkör) 2013.10.1-től 2013.10.31-ig terjedő időszakra szóló közbeszerzése.	Szállítási szerződés tételes elszámolás alá eső gyógyszerkészítményekre.	33690000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33	['magyarországi', 'kiadású', 'magyarországi', 'kiadó', 'közvetlen', 'beszerezhető', 'különböző', 'oktatási', 'és', 'tudományos', 'tevékenység', 'kapcsolódó', 'tudományos', 'és', 'szakmai', 'könyv', 'beszerzés', 'és', 'a', 'megrendelő', 'egyes', 'telephely', 'történő', 'kiszállítás', 'adásvételi', 'szállítási', 'keretszerződés', 'keret']
