id	title	shortDescription	cpvs	AwCritLacksIndicator	AwCritMethodMissingIndicator	AwCritPaymentDeadlineCondIndicator	ContrDescCartellingIndicator	CountOfInvOpsNoCondIndicator	DeadlineIsTightIndicator	DurationLongOrIndefiniteIndicator	FinAbEquityCondIndicator	FinAbMissingMinCondIndicator	FinAbRevenueCondExceedEstimValIndicator	FinAbRevenueCondManyYearsIndicator	FwAgFewParticipantsIndicator	FwAgHighEstimatedValueIndicator	FwAgLongDurationIndicator	FwAgOneParticipantIndicator	HighEstimatedValueIndicator	OfferGuaranteeIsHighIndicator	OpeningDateDiffersFromDeadlineIndicator	PersSitMissingCondIndicator	ProcTypeAcceleratedIndicator	ProcTypeNegotiatedNoJustificationIndicator	RenewalOfContractIndicator	TechCapEURefCondIndicator	TechCapExpertsExpCondManyYearsIndicator	TechCapGeoCondIndicator	TechCapMissingMinCondIndicator	TechCapRefCondExceedEstimValIndicator	TechCapRefCondManyYearsIndicator	TechCapSingleContractRefCondIndicator	cpvs_filtered
167277-2018	Tervezési szolgáltatás	Ajánlatkérő a jelen közbeszerzési eljárás eredményeképpen Tervezői művezetésre irányuló megbízással vegyes tervezési szerződést kíván kötni a közbeszerzési eljárás nyertes ajánlattevőjével. A szerződés (beszerzés) tárgya: A Budapest, II. Frankel Leó út 80.-82. alatti területen építendő összevont Egészségügyi Szolgálat Rendelőintézet engedélyezési és kivitelezési tervdokumentációjának teljes körű elkészítése és a kivitelezés során tervezői művezetés biztosítása. AK felhívja az AT-k figyelmét arra, hogy AK a jelen felhívásban az Európai Uniós Hivatalos Lap Kiadóhivatala által bevezetett terjedelmi korlát miatt rövidítéseket használ. Az egész felhívásra érvényes általános fogalmak rövidítései: Ajánlatkérő: AK, Ajánlattevő: AT, felhívás: felh., szakember: SZE, referenciamunka: RM. A további használt rövidítéseket az egyes kifejezések, fogalmak után adjuk meg.	71220000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71
167280-2018	Budapesti Központi szennyvíztisztító Telepen keletkező kezelt, víztelenített szennyvíziszap (EWC 190805) ártalmatlanítása/hasznosítása	Budapesti Központi szennyvíztisztító Telepen keletkező kezelt, víztelenített szennyvíziszap (EWC 190805) ártalmatlanítása/hasznosítása. Vállalkozási szerződés keretében a Budapesti Központi Szennyvíztisztító Telep (BKSZTT) és kapcsolódó létesítményei elnevezésű KA projekt keretében a BKSZTT-n, keletkező szennyvíziszap átvétele, és ártalmatlanítása/hasznosítása a szerződés időtartama alatt a Közbeszerzési Dokumentációban kiadott Üzemi Együttműködési Szabályzat rendelkezéseinek megfelelő eljárás szerint. Továbbá a feladatokhoz kapcsolódó jelentési kötelezettségek folyamatos ellátása. A szennyvíziszap normál üzemállapotban 26-28 % szárazanyag tartalmú. A nyertes ajánlattevő feladata továbbá, hogy a rendkívüli üzemeltetési állapotban korlátozás nélkül köteles az alacsonyabb szárazanyag tartalmú szennyvíziszap átvételére is. Folytatás a VI.3) pontban.	90513800	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90
167283-2018	Intézményi férőhely kiváltási folyamat nyomon követő értékelése, kutatás, mérés-értékelés, hatékonyság- és hatásvizsgálat	EFOP-1.9.1-VEKOP-15-2016-00001 azonosítószámú „TÁRS PROJEKT - Szociális intézményi férőhely kiváltási szakmai koordinációs műhely kialakítása” című kiemelt projekt keretében intézményi férőhely kiváltási folyamat nyomon követő értékelése, kutatás, mérés-értékelés, hatékonyság- és hatásvizsgálat az alábbi részajánlati körben: 1. rész: Vállalkozási szerződés a kitagolással kapcsolatos társadalmi attitűdök és azok változásának mérése tárgyában 2. rész: Vállalkozási szerződés a lakók életminőségének változása - kontrollcsoportos mérések tárgyában	79315000|79320000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79
167286-2018	A KTI Közlekedéstudományi Intézet Nonprofit Kft. által megvalósításra kerülő 2017. évi közúti közlekedésbiztonsági feladatok megvalósításához kapcsolódó kommunikációs feladok ellátása 3 részben	Vállalkozási keretszerződés a KTI Közlekedéstudományi Intézet Nonprofit Kft. által megvalósításra kerülő 2017. évi közúti közlekedésbiztonsági feladatok megvalósításához kapcsolódó kommunikációs feladatok ellátása vonatkozóan - 3. részben. 1. rész: Médiavásárlás 2. rész: Kreatív tervezés és gyártás; 3. rész: PR ügynökségi feladatok és Rendezvényszervezési feladatok;	79341400|79342000|79342200|79952000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79
167288-2018	Megbízási keretmegállapodás a Kemény Ferenc Sportlétesítmény-fejlesztési Program keretében megvalósítandó, kollégiumi, sport, rekreációs, egyéb kapcsolódó infrastrukturális, valamint(folyt II.1.4-ben)	Eljárás megnevezésének folytatása (II.1.1;II.2.1 pont): kiegészítő funkciókat is magába foglaló beruházások egyes projektelemeire vonatkozó független mérnök-tanácsadói feladatok ellátására. A közbeszerzés tárgya: Szolgáltatás megrendelése. Az Észak-csepeli és Dél-pesti terület átfogó városfejlesztése részeként, a Kemény Ferenc Sport-létesítmény-fejlesztési Program keretében megvalósítandó, kollégiumi, sport, rekreációs, egyéb kapcsolódó infrastrukturális, valamint kiegészítő funkciókat is magában foglaló komplex beruházáshoz kapcsolódó, független mérnök-tanácsadói feladatok ellátása. A közbeszerzési eljárás alapján a Kbt. 105. § (1) bek. a) pontja szerinti keretmegállapodás megkötésére kerül sor. Erre tekintettel az Ajánlatkérő az Ajánlattevő által az ajánlata keretében benyújtott Ártáblázatban foglalt ajánlati árak alapján a közvetlen megrendelés jogával élhet.	71210000|71311000|71318000|92620000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71
167290-2018	Őrzés-védelmi és portaszolgálati tevékenység ellátása	Őrzés-védelmi és portaszolgálati tevékenység ellátása.	79710000|79711000|79713000|98341120	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79
167296-2018	Internet-előfizetés biztosítása az Idősügyi Infokommunikációs Modellprogram kiterjesztéséhez (WIFI szolgáltatás) - 3	Internet-előfizetés biztosítása az Idősügyi Infokommunikációs Modellprogram kiterjesztéséhez (WIFI szolgáltatás) - 3.	72000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72
167307-2018	COMPASS+ országos felhasználású, tudományos tartalmú elektronikus adatbázis és keresőfelület kialakítása vállalkozási szerződés keretében	COMPASS+ országos felhasználású, tudományos tartalmú elektronikus adatbázis és keresőfelület kialakítása vállalkozási szerződés keretében.	72212600	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72
167309-2018	Kiskörei Vízerőmű környezetének turisztikai és sportcélú fejlesztése – Szlalom Kajak-Kenu pálya engedélyezési tervdokumentáció elkészítése és engedélyeztetése	Kiskörei Vízerőmű környezetének turisztikai és sportcélú fejlesztése – Szlalom Kajak-Kenu pálya engedélyezési tervdokumentáció elkészítése és engedélyeztetése.	71320000|71322000|71356400	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71
167311-2018	K1854 Fővárosi Közterület-fenntartó Zártkörűen Működő Nonprofit Részvénytársaság Hulladékhasznosító Mű Üzemben üzemelő 5 db abszorber egység szervizelése Hivatkozási szám: K1854	K1854 Fővárosi Közterület-fenntartó Zártkörűen Működő Nonprofit Részvénytársaság Hulladékhasznosító Mű Üzemben üzemelő 5 db abszorber egység szervizelése.	50000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50
167315-2018	Integrált kommunikációs ügynökségi szolgáltatások beszerzése a GINOP-1.1.3-16-2017-00001 sz. projekt keretében II.	Integrált kommunikációs ügynökségi szolgáltatások beszerzése a GINOP-1.1.3-16-2017-00001 sz. projekt keretében II.	79000000|79341200|79416000|79821000|79822500	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79
167318-2018	A Fővárosi Törvényszék kettő épületének takarítási munkái	Vállalkozási szerződés keretében a Fővárosi Törvényszék kettő épületének külső rendszeres, továbbá belső rendszeres- és éves nagytakarítási munkáinak elvégzése 36 hónap időtartamra, tervezetten 2018. október 1. napjától 2021. szeptember 30. napjáig a közbeszerzési dokumentumokban részletezett műszaki leírás szerint az alábbi kettő részfeladatra bontva: 1. részfeladat: A Pesti Központi Kerületi Bíróság (1055 Budapest, Markó u. 25.) épületének takarítási munkái 2. részfeladat: A Budapesti IV. és XV. Kerületi Bíróság (1043 Budapest, Tavasz u. 21.) épületének takarítási munkái	90620000|90900000|90911200|90911300|90914000|90919100|90919200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90
167320-2018	Ajánlatkérő üzemeltetésében lévő ZF típusú váltószerkezet javítása Hivatkozási szám: K1853	Ajánlatkérő üzemeltetésében lévő ZF típusú váltószerkezet javítása.	50116300	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50
167323-2018	(PTS-194) SAP gazdasági rendszer követése, támogatása, továbbfejlesztése Hivatkozási szám: PTS-194	Vállalkozási szerződés, amelynek tárgya SAP gazdasági rendszer követése, támogatása, továbbfejlesztése.	72260000|72261000|72267100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72
16733-2015	Új gyári gumiabroncs szállítása és szükség esetén felszerelése a Fővárosi Vízművek Zrt. részére.	Keretszerződés, melynek tárgya Adásvételi és szállítási szerződés. Gumiabroncsok beszerzése kapcsolódó szolgáltatások eseti megrendelésével a Fővárosi Vízművek Zrt. részére.	34350000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34
167349-2019	Villamos energia beszerzés - KFKI Hivatkozási szám: EKR000378392019	Általános felhasználású villamos energia értékesítése a 1.1.2020 00:00 CET – 31.12.2020 24:00 CET közötti időszakban teljes ellátás alapú villamosenergia-kereskedelmi szerződés keretében.	9310000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93
167354-2018	Az IKOP-3. 1.0. -15-2017-00014 azonosítószámú, és az IKOP-3.2.0-15-2017-00028 azonosítószámú projekt megvalósításához szükséges szakértői kompetenciák biztosítása	"Vállalkozási szerződés „Az IKOP-3. 1.0. -15-2017-00014 azonosítószámú, ,,A személyszállítási közszolgáltatások hatékonyabb ellátását célzó integrált utastájékoztatási, jegyértékesítési és forgalomirányítási rendszerek fejlesztése"" című kiemelt projekt és az IKOP-3.2.0-15-2017-00028 azonosítószámú „A személyszállítási közszolgáltatások hatékonyabb ellátását célzó integrált utastájékoztatási, jegyértékesítési és forgalomirányítási rendszerek fejlesztése"" című kiemelt projekt megvalósításához szükséges szakértői kompetenciák biztosítására vonatkozóan."	71241000|71621000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71
167355-2019	Genomikai eszközök GINOP-2.3.2-15-2016-00021 PTE Hivatkozási szám: EKR000387372019	Genomikai eszközök beszerzése a Pécsi Tudományegyetem GINOP-2.3.2-15-2016-00021 jelű projektje keretein belül a közbeszerzési dokumentációban meghatározott paraméterekkel, az alábbiak szerint: 1. ajánlati rész: Genomikai eszközök 1. 2. ajánlati rész: Genomikai eszközök 2. 3. ajánlati rész: Genomikai eszközök 3.	38000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38
167361-2019	FDG beadó szerelék beszerzése Hivatkozási szám: EKR000096762019	Adásvételi keretszerződés, melynek tárgya FDG beadó szerelék beszerzése TEMA Sinergie gyártmányú KARL 100 típusú automatikus dózis osztó és injektáló készülékhez Ajánlatkérő előreláthatólag az alábbi mennyiségeket rendeli meg az aláírt szerződés keretén belül: — 500 db KARL 100 készülékhez napi osztó szerelék, — 10 000 db KARL 100 készülékhez RAD INJECT infúziós szerelék, — 10 000 db KARL 100 készülékhez fecskendő, — 2 000 db KARL 100 készülékhez RAD INJECT direkt infúziós szerelék. A megadott mennyiségek csak tájékoztató jellegűek, AK nem vállal garanciát azok maradék nélküli lehívására. A részletes műszaki leírást a Közbeszerzési Dokumentumok tartalmazzák.	33141000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33
167364-2019	Dialízis kezeléshez szükséges szerelékek Hivatkozási szám: EKR000246932019	Dialízis kezeléshez szükséges szerelék beszerzése	33141220|33141322|33141325|33181200|33181520	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33
16738-2018	Vállalkozási szerződés őrzés-védelmi szolgáltatás és portaszolgálat ellátására a Budapesti Gazdasági Egyetem Kereskedelmi Vendéglátóipari és Idegenforgalmi Kara (KVIK) és Külkereskedelmi Kara (KKK) te	Vállalkozási szerződés őrzés-védelmi szolgáltatás és portaszolgálatellátására a Budapesti Gazdasági Egyetem Kereskedelmi Vendéglátóipari és Idegenforgalmi Kara (KVIK) és Külkereskedelmi Kara (KKK) tekintetében. Az intézmények össz. alapterülete: 54 134 m2 (I. rész: KVIK: 20 477 m2, II. rész: KKK: 33 657 m2,). Az intézmény oktatási, kollégiumi és ügyviteli funkciókat tölt be. A karakterkorlátozás miatt a közbeszerzési műszaki leírás teljes szövegű kifejtése a közbeszerzési dokumentumokban található.	79713000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79
167408-2017	Határidős adásvételi szerződés keretében fertőtlenítőszerek beszerzése a Somogy Megyei Kaposi Mór Oktató Kórház részére.	Különféle fertőtlenítőszerek és steril takarítóanyagok beszerzése 40 részben a Somogy Megyei Kaposi Mór Oktató Kórház részére határidős adásvételi szerződés keretében.	33191000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33
167419-2019	"„Villamos energia beszerzése/2019"" Hivatkozási szám: EKR000251512019"	A Bábolna Nemzeti Ménesbirtok részére villamos energia beszerzése 1.7.2019-től 30.6.2020-ig terjedő időszakra.	9310000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93
167451-2019	Villamos energia szállítása a 2020. évre Hivatkozási szám: EKR000409272019	Villamos energia szállítása a 1.1.2020–31.12.2020 időszakra vonatkozóan, teljes ellátás alapú, fogyasztói menetrend adás nélküli villamos energia adásvételi szerződés keretében	9310000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93
167461-2014	Adásvételi szerződés, oltóanyagok határidős adásvételére.	Beszerzés tárgya: „Adásvételi szerződés, oltóanyagok határidős adásvételére”. Az ajánlatkérő az egyes részeknél megjelölt oltóanyagok határidős adásvétele céljából folytatja jelen közbeszerzési eljárást.	33651520|33651600|33651610|33651660|33651680	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33
16749-2019	Balesetveszélyes fák kivágása - havária Hivatkozási szám: EKR000956112018	Balesetveszélyes fák kivágása - havária	77211400	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77
167515-2017	Földgáz energia beszerzése.	Földgáz energia szállítása az ajánlatkérő részére a 1.10.2017. 6:00 CET – 1.10.2019. 6:00 CET közötti időszakra vonatkozóan, teljes ellátás alapú földgáz energia kereskedelmi szerződés keretében.	9123000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91
167526-2017	Pékáru beszerzése az Orosházi Kórház részére keretmegállapodásos eljárás keretében.	Keretmegállapodás keretében élelmiszer alapanyag – pékáru – beszerzése az Orosházi Kórház részére.	15810000|15811000|15811100|15811200|15811300	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15
167527-2017	Villamos energia beszerzés.	Közvilágítási célú villamos energia értékesítése a 1.8.2017. 00:00 CET – 31.7.2018. 24:00 CET közötti időszakban teljes ellátás alapú villamos energia kereskedelmi szerződés keretében.	9310000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93
167541-2017	Adásvételi szerződés X-sávú Fourier transzformációs EPR spektrométer beszerzése, beállítása, beüzemelés és betanítása tárgyban. Hivatkozási szám: 5/Ny/2017/SZBK	1 db X-sávú Fourier transzformációs EPR spektrométer beszerzése, beállítása, beüzemelés és betanítása.	38433000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38
16759-2020	Takarítási szolgáltatás ellátása Hivatkozási szám: EKR001561012019	Takarítási szolgáltatás ellátása	90911200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90
167595-2013	Szolgáltatási szerződés.	Szolgáltatási szerződés, WEB technológia és az AVAYA Call Center üzemeltetésével kapcsolatos szakértői támogatás beszerzésére.	72250000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72
167638-2013	Komárom és Révkomárom (Komárno) közötti új közúti Duna-híd és kapcsolódó létesítmények tervezési feladatai. Projekt kód: K013.01. HUSK/1101/2.4.2/0216	Komárom és Révkomárom (Komárno) közötti új közúti Duna-híd és kapcsolódó létesítmények tervezési feladatai. Projekt kód: K013.01. HUSK/1101/2.4.2/0216 1. rész: Komárom és Révkomárom (Komárno) közötti új közúti Duna-híd megvalósíthatósági tanulmány, környezeti hatástanulmány, engedélyezési és kiviteli terv, támogatási kérelem elkészítése, a szükséges engedélyek megszerzése. 2. rész: Komárom és Révkomárom (Komárno) közötti új közúti Duna-hídhoz csatlakozó magyar oldali út engedélyezési és kiviteli terveinek elkészítése.	71300000|71320000|71356400	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71
167642-2013	Dunakeszi város területén lévő 16 db intézmény napi takarítása.	Dunakeszi város területén lévő 16 db intézmény napi takarítása, vállalkozási szerződés keretében.	90900000|90911200|90919300	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90
167779-2018	Közétkeztetési szolgáltatás nyújtása	Jászberény közigazgatási területén közétkeztetés bizt-a a hatályos jogszab-oknak és egyéb vonatkozó szab-nak megfelelően,az alábbi intézményekben: Fürkész Óvoda (5100 Jászberény, Kossuth u. 116.). Gézengúz Óvoda (5100 Jászberény, Mártírok u. 5.). Hétszínvirág Óvoda (5100 Portelek, Fő u. 22.). Kuckó Óvoda (5100 Jászberény, Báthori u. 37.). Sün Sámuel Óvoda (5100 Jászberény, Lajosmizse u. 1.). Szivárvány Óvoda (5100 Jászberény, Szt. István krt. 18.). Zengő Óvoda (5100 Jászberény, Kiss E. u. 12.). Központi Óvoda (5100 Jászberény, Bajcsy Zs. u. 10.). Jászsági Apponyi A. Ált. Isk. és Alapfokú Műv. Isk. (5100 Jászb., Bajcsy u. 1.). Jászsági Ált. Isk. Bercsényi M. Ált. Isk. Tagintézménye (5100 Jászb., Bercsényi út 9–13.). Jászsági Ált. Isk. Székely M. Ált. Isk. Tagintézménye (5100 Jászb., Lehel vezér tér 6.). Szent István Körúti Egységes Gyógyped. Int. (5100 Jászb., Szt István krt. 22.). Lehel Vezér Gimn. (5100 Jászb., Szentháromság tér 1.). Szent István Sport Ált. Isk. és Gimn. (5100 Jászb., Rákóczi út 53.).	55300000|55510000|55520000|55523000|55524000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55
